1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171
1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,2.910369396209717,2.910369396209717,1000000000.0,1000000000.0,1000000000.0,1000000000.0,2.9380905628204346,1000000000.0,1000000000.0,2.7732598781585693,1000000000.0,2.471370220184326,2.692196846008301,2.692196846008301,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,2.6825449466705322,1000000000.0,2.5225274562835693,1000000000.0,2.270759344100952,2.1532301902770996,2.1627211570739746,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,2.173314094543457,1000000000.0,1000000000.0,2.1627211570739746,1000000000.0,1000000000.0,2.327239990234375,1000000000.0,2.5385243892669678,2.5385243892669678,2.6825449466705322,2.1532301902770996,1000000000.0,2.1532301902770996,2.1532301902770996,1000000000.0,1000000000.0,2.54880428314209,1000000000.0,2.692196846008301,2.692196846008301,2.692196846008301,2.8725078105926514,1000000000.0,2.8725078105926514,3.0436291694641113,1000000000.0,1000000000.0,1000000000.0,2.891357183456421,1000000000.0,2.891357183456421,3.101233959197998,3.101233959197998,1000000000.0,1000000000.0,1000000000.0,3.132657289505005,1000000000.0,3.2248728275299072,1000000000.0,3.3164124488830566,1000000000.0,3.335273504257202,3.335273504257202,3.335273504257202,3.366304636001587,3.366304636001587,3.366304636001587,1000000000.0,3.51287841796875,1000000000.0,1000000000.0,1000000000.0,1000000000.0,3.4776434898376465,1000000000.0,3.43542742729187,1000000000.0,3.3862011432647705,1000000000.0,1000000000.0,1000000000.0,1000000000.0,3.326690673828125,1000000000.0,3.250202178955078,1000000000.0,3.1466686725616455,1000000000.0,2.1627211570739746,2.1532561779022217,1000000000.0,1000000000.0,2.891357183456421,1000000000.0,1000000000.0,3.026111125946045,2.891357183456421,1000000000.0,1.8966621160507202,2.363211154937744,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,2.3611702919006348,1000000000.0,2.3611702919006348,1000000000.0,1000000000.0,2.4367170333862305,1000000000.0,1000000000.0,1000000000.0,1000000000.0,2.54880428314209,1000000000.0,1000000000.0,1000000000.0,2.692196846008301,1000000000.0,1000000000.0,1000000000.0,2.77436900138855,1000000000.0,1000000000.0,1000000000.0,1000000000.0,2.6825449466705322,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,2.5225274562835693,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,3.026111125946045,1000000000.0,1000000000.0,1000000000.0,1000000000.0,3.366304636001587,1000000000.0,3.397915840148926,3.427196979522705,1000000000.0
1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,64.53321838378906,64.53321838378906,1000000000.0,1000000000.0,1000000000.0,1000000000.0,64.73824310302734,1000000000.0,1000000000.0,66.78751373291016,1000000000.0,68.46692657470703,60.30532455444336,60.30532455444336,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,62.351654052734375,1000000000.0,64.37004089355469,1000000000.0,66.38868713378906,64.38550567626953,61.45751190185547,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,62.587276458740234,1000000000.0,1000000000.0,61.45751190185547,1000000000.0,1000000000.0,59.378170013427734,1000000000.0,57.28466033935547,57.28466033935547,62.351654052734375,64.38550567626953,1000000000.0,64.38550567626953,64.38550567626953,1000000000.0,1000000000.0,62.34253692626953,1000000000.0,60.30532455444336,60.30532455444336,60.30532455444336,62.509727478027344,1000000000.0,62.509727478027344,62.703670501708984,1000000000.0,1000000000.0,1000000000.0,60.46580123901367,1000000000.0,60.46580123901367,61.790245056152344,61.790245056152344,1000000000.0,1000000000.0,1000000000.0,59.32737350463867,1000000000.0,57.4794807434082,1000000000.0,56.19648742675781,1000000000.0,59.94584655761719,59.94584655761719,59.94584655761719,59.13336181640625,59.13336181640625,59.13336181640625,1000000000.0,61.375274658203125,1000000000.0,1000000000.0,1000000000.0,1000000000.0,63.0979118347168,1000000000.0,64.45808410644531,1000000000.0,65.48204803466797,1000000000.0,1000000000.0,1000000000.0,1000000000.0,65.19520568847656,1000000000.0,66.79632568359375,1000000000.0,68.29705810546875,1000000000.0,61.45751190185547,64.35541534423828,1000000000.0,1000000000.0,60.46580123901367,1000000000.0,1000000000.0,58.43996047973633,60.46580123901367,1000000000.0,54.32572555541992,66.40547180175781,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,66.4113998413086,1000000000.0,66.4113998413086,1000000000.0,1000000000.0,64.3614273071289,1000000000.0,1000000000.0,1000000000.0,1000000000.0,62.34253692626953,1000000000.0,1000000000.0,1000000000.0,60.30532455444336,1000000000.0,1000000000.0,1000000000.0,60.3099365234375,1000000000.0,1000000000.0,1000000000.0,1000000000.0,62.351654052734375,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,64.37004089355469,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,58.43996047973633,1000000000.0,1000000000.0,1000000000.0,1000000000.0,59.13336181640625,1000000000.0,58.58168411254883,58.516056060791016,1000000000.0
1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,39.55438232421875,39.55438232421875,1000000000.0,1000000000.0,1000000000.0,1000000000.0,38.88838195800781,1000000000.0,1000000000.0,38.78255844116211,1000000000.0,38.7681999206543,38.768001556396484,38.768001556396484,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,38.19192886352539,1000000000.0,38.1256103515625,1000000000.0,38.11770248413086,38.50743865966797,37.841461181640625,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,36.75681686401367,1000000000.0,1000000000.0,37.841461181640625,1000000000.0,1000000000.0,38.187538146972656,1000000000.0,38.26507568359375,38.26507568359375,38.19192886352539,38.50743865966797,1000000000.0,38.50743865966797,38.50743865966797,1000000000.0,1000000000.0,38.7679328918457,1000000000.0,38.768001556396484,38.768001556396484,38.768001556396484,38.13713073730469,1000000000.0,38.13713073730469,39.32100296020508,1000000000.0,1000000000.0,1000000000.0,39.48128128051758,1000000000.0,39.48128128051758,38.42750930786133,38.42750930786133,1000000000.0,1000000000.0,1000000000.0,39.84357452392578,1000000000.0,40.23295211791992,1000000000.0,40.66447830200195,1000000000.0,41.576637268066406,41.576637268066406,41.576637268066406,41.89803695678711,41.89803695678711,41.89803695678711,1000000000.0,43.38728713989258,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.13584899902344,1000000000.0,42.77439498901367,1000000000.0,42.35383987426758,1000000000.0,1000000000.0,1000000000.0,1000000000.0,41.266693115234375,1000000000.0,40.976806640625,1000000000.0,40.57917785644531,1000000000.0,37.841461181640625,37.25236129760742,1000000000.0,1000000000.0,39.48128128051758,1000000000.0,1000000000.0,39.64324188232422,39.48128128051758,1000000000.0,31.014230728149414,38.256290435791016,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,39.27912902832031,1000000000.0,39.27912902832031,1000000000.0,1000000000.0,39.27912902832031,1000000000.0,1000000000.0,1000000000.0,1000000000.0,38.7679328918457,1000000000.0,1000000000.0,1000000000.0,38.768001556396484,1000000000.0,1000000000.0,1000000000.0,38.6406364440918,1000000000.0,1000000000.0,1000000000.0,1000000000.0,38.19192886352539,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,38.1256103515625,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,39.64324188232422,1000000000.0,1000000000.0,1000000000.0,1000000000.0,41.89803695678711,1000000000.0,42.293182373046875,42.72160720825195,1000000000.0
1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,40.20486831665039,40.20486831665039,1000000000.0,1000000000.0,1000000000.0,1000000000.0,40.091835021972656,1000000000.0,1000000000.0,40.04039001464844,1000000000.0,39.97020721435547,39.87457275390625,39.87457275390625,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,39.812931060791016,1000000000.0,39.771183013916016,1000000000.0,39.72637939453125,39.66004943847656,39.45992660522461,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,39.48385238647461,1000000000.0,1000000000.0,39.45992660522461,1000000000.0,1000000000.0,39.48591613769531,1000000000.0,39.50770568847656,39.50770568847656,39.812931060791016,39.66004943847656,1000000000.0,39.66004943847656,39.66004943847656,1000000000.0,1000000000.0,39.88724899291992,1000000000.0,39.87457275390625,39.87457275390625,39.87457275390625,39.7200927734375,1000000000.0,39.7200927734375,40.14529800415039,1000000000.0,1000000000.0,1000000000.0,39.77317810058594,1000000000.0,39.77317810058594,39.906105041503906,39.906105041503906,1000000000.0,1000000000.0,1000000000.0,39.92588424682617,1000000000.0,39.962547302246094,1000000000.0,40.02678298950195,1000000000.0,40.321868896484375,40.321868896484375,40.321868896484375,40.36074447631836,40.36074447631836,40.36074447631836,1000000000.0,40.77415466308594,1000000000.0,1000000000.0,1000000000.0,1000000000.0,40.782264709472656,1000000000.0,40.77424621582031,1000000000.0,40.74762725830078,1000000000.0,1000000000.0,1000000000.0,1000000000.0,40.562744140625,1000000000.0,40.53937911987305,1000000000.0,40.49750900268555,1000000000.0,39.45992660522461,39.65997314453125,1000000000.0,1000000000.0,39.77317810058594,1000000000.0,1000000000.0,39.81535339355469,39.77317810058594,1000000000.0,31.95258140563965,39.91780471801758,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,39.91786575317383,1000000000.0,39.91786575317383,1000000000.0,1000000000.0,39.900482177734375,1000000000.0,1000000000.0,1000000000.0,1000000000.0,39.88724899291992,1000000000.0,1000000000.0,1000000000.0,39.87457275390625,1000000000.0,1000000000.0,1000000000.0,39.86503219604492,1000000000.0,1000000000.0,1000000000.0,1000000000.0,39.812931060791016,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,39.771183013916016,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,39.81535339355469,1000000000.0,1000000000.0,1000000000.0,1000000000.0,40.36074447631836,1000000000.0,40.419742584228516,40.5093879699707,1000000000.0
1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.74310302734375,43.74310302734375,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.53133773803711,1000000000.0,1000000000.0,43.436241149902344,1000000000.0,43.3179931640625,43.189231872558594,43.189231872558594,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.068607330322266,1000000000.0,42.992549896240234,1000000000.0,42.917232513427734,42.82331466674805,42.51313018798828,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,42.52933120727539,1000000000.0,1000000000.0,42.51313018798828,1000000000.0,1000000000.0,42.577842712402344,1000000000.0,42.62983322143555,42.62983322143555,43.068607330322266,42.82331466674805,1000000000.0,42.82331466674805,42.82331466674805,1000000000.0,1000000000.0,43.20399475097656,1000000000.0,43.189231872558594,43.189231872558594,43.189231872558594,43.06514358520508,1000000000.0,43.06514358520508,43.6366081237793,1000000000.0,1000000000.0,1000000000.0,43.177181243896484,1000000000.0,43.177181243896484,43.40401840209961,43.40401840209961,1000000000.0,1000000000.0,1000000000.0,43.442710876464844,1000000000.0,43.520023345947266,1000000000.0,43.6529426574707,1000000000.0,44.203834533691406,44.203834533691406,44.203834533691406,44.27842712402344,44.27842712402344,44.27842712402344,1000000000.0,45.023799896240234,1000000000.0,1000000000.0,1000000000.0,1000000000.0,45.02398681640625,1000000000.0,44.989261627197266,1000000000.0,44.91161346435547,1000000000.0,1000000000.0,1000000000.0,1000000000.0,44.46760177612305,1000000000.0,44.414764404296875,1000000000.0,44.3231315612793,1000000000.0,42.51313018798828,42.82323455810547,1000000000.0,1000000000.0,43.177181243896484,1000000000.0,1000000000.0,43.261573791503906,43.177181243896484,1000000000.0,34.61907958984375,43.242340087890625,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.242401123046875,1000000000.0,43.242401123046875,1000000000.0,1000000000.0,43.22010040283203,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.20399475097656,1000000000.0,1000000000.0,1000000000.0,43.189231872558594,1000000000.0,1000000000.0,1000000000.0,43.17020034790039,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.068607330322266,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,42.992549896240234,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.261573791503906,1000000000.0,1000000000.0,1000000000.0,1000000000.0,44.27842712402344,1000000000.0,44.39301300048828,44.56459045410156,1000000000.0
0.0,0.0,0.0,0.0,0.0,43.44205856323242,43.44205856323242,0.0,0.0,0.0,0.0,40.29734420776367,0.0,0.0,40.261871337890625,0.0,40.25938415527344,40.23824691772461,40.23824691772461,0.0,0.0,0.0,0.0,0.0,37.588314056396484,0.0,37.57191467285156,0.0,37.569820404052734,37.56905746459961,37.56304931640625,0.0,0.0,0.0,0.0,0.0,35.553348541259766,0.0,0.0,37.56304931640625,0.0,0.0,38.21748733520508,0.0,38.2435188293457,38.2435188293457,37.588314056396484,37.56905746459961,0.0,37.56905746459961,37.56905746459961,0.0,0.0,40.260215759277344,0.0,40.23824691772461,40.23824691772461,40.23824691772461,40.93384552001953,0.0,40.93384552001953,41.349300384521484,0.0,0.0,0.0,43.572879791259766,0.0,43.572879791259766,43.623409271240234,43.623409271240234,0.0,0.0,0.0,45.58103561401367,0.0,47.124977111816406,0.0,48.662261962890625,0.0,52.48075485229492,52.48075485229492,52.48075485229492,54.021728515625,54.021728515625,54.021728515625,0.0,58.98707580566406,0.0,0.0,0.0,0.0,57.45253372192383,0.0,55.900665283203125,0.0,54.387699127197266,0.0,0.0,0.0,0.0,49.86617660522461,0.0,48.33728790283203,0.0,46.7930793762207,0.0,37.56304931640625,37.569061279296875,0.0,0.0,43.572879791259766,0.0,0.0,44.048126220703125,43.572879791259766,0.0,32.207000732421875,40.258705139160156,0.0,0.0,0.0,0.0,0.0,40.258609771728516,0.0,40.258609771728516,0.0,0.0,40.2592887878418,0.0,0.0,0.0,0.0,40.260215759277344,0.0,0.0,0.0,40.23824691772461,0.0,0.0,0.0,38.641048431396484,0.0,0.0,0.0,0.0,37.588314056396484,0.0,0.0,0.0,0.0,0.0,0.0,37.57191467285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.048126220703125,0.0,0.0,0.0,0.0,54.021728515625,0.0,55.53266143798828,57.04702377319336,0.0
0.0,0.0,0.0,0.0,0.0,1000000000.0,2.986436128616333,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,2.54880428314209,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,2.1532561779022217,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,1000000000.0,1000000000.0,2.5225274562835693,1000000000.0,0.0,1000000000.0,1000000000.0,0.0,0.0,2.4367170333862305,0.0,1000000000.0,1000000000.0,2.730771541595459,1000000000.0,0.0,1000000000.0,2.8725078105926514,0.0,0.0,0.0,1000000000.0,0.0,3.026111125946045,1000000000.0,1000000000.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,3.380021333694458,0.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,3.397915840148926,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,3.3349883556365967,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,1000000000.0,0.0,2.1532301902770996,2.1532301902770996,0.0,0.0,3.101233959197998,0.0,0.0,1000000000.0,1000000000.0,0.0,1000000000.0,2.2748525142669678,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,2.4367170333862305,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,3.447767734527588,0.0
0.0,0.0,0.0,0.0,0.0,1000000000.0,62.532958984375,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,62.34253692626953,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,64.35541534423828,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,1000000000.0,1000000000.0,64.37004089355469,1000000000.0,0.0,1000000000.0,1000000000.0,0.0,0.0,64.3614273071289,0.0,1000000000.0,1000000000.0,58.27775573730469,1000000000.0,0.0,1000000000.0,62.509727478027344,0.0,0.0,0.0,1000000000.0,0.0,58.43996047973633,1000000000.0,1000000000.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,56.88576126098633,0.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,58.58168411254883,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,65.71599578857422,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,1000000000.0,0.0,64.38550567626953,64.38550567626953,0.0,0.0,61.790245056152344,0.0,0.0,1000000000.0,1000000000.0,0.0,1000000000.0,65.16244506835938,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,64.3614273071289,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,59.30331802368164,0.0
0.0,0.0,0.0,0.0,0.0,1000000000.0,39.441253662109375,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,38.7679328918457,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,37.25236129760742,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,1000000000.0,1000000000.0,38.1256103515625,1000000000.0,0.0,1000000000.0,1000000000.0,0.0,0.0,39.27912902832031,0.0,1000000000.0,1000000000.0,38.92888259887695,1000000000.0,0.0,1000000000.0,38.13713073730469,0.0,0.0,0.0,1000000000.0,0.0,39.64324188232422,1000000000.0,1000000000.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,41.09626007080078,0.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,42.293182373046875,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,41.91185760498047,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,1000000000.0,0.0,38.50743865966797,38.50743865966797,0.0,0.0,38.42750930786133,0.0,0.0,1000000000.0,1000000000.0,0.0,1000000000.0,37.21707534790039,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,39.27912902832031,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,43.133087158203125,0.0
0.0,0.0,0.0,0.0,0.0,1000000000.0,40.16200637817383,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,39.88724899291992,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,39.65997314453125,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,1000000000.0,1000000000.0,39.771183013916016,1000000000.0,0.0,1000000000.0,1000000000.0,0.0,0.0,39.900482177734375,0.0,1000000000.0,1000000000.0,39.654579162597656,1000000000.0,0.0,1000000000.0,39.7200927734375,0.0,0.0,0.0,1000000000.0,0.0,39.81535339355469,1000000000.0,1000000000.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,40.13529586791992,0.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,40.419742584228516,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,40.694297790527344,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,1000000000.0,0.0,39.66004943847656,39.66004943847656,0.0,0.0,39.906105041503906,0.0,0.0,1000000000.0,1000000000.0,0.0,1000000000.0,38.342437744140625,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,39.900482177734375,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,1000000000.0,40.63754653930664,0.0
1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.669189453125,43.669189453125,43.669189453125,43.669189453125,43.669189453125,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.20399475097656,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,42.82323455810547,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,42.992549896240234,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.22010040283203,43.22010040283203,1000000000.0,1000000000.0,42.95500564575195,1000000000.0,1000000000.0,1000000000.0,43.06514358520508,43.06514358520508,43.06514358520508,43.06514358520508,1000000000.0,1000000000.0,43.261573791503906,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.868900299072266,43.868900299072266,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,44.39301300048828,44.39301300048828,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,44.77345275878906,44.77345275878906,44.77345275878906,44.77345275878906,44.77345275878906,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,42.82331466674805,42.82331466674805,42.82331466674805,42.82331466674805,43.40401840209961,43.40401840209961,43.40401840209961,1000000000.0,1000000000.0,1000000000.0,1000000000.0,41.54194641113281,41.54194641113281,41.54194641113281,41.54194641113281,41.54194641113281,41.54194641113281,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,43.22010040283203,43.22010040283203,43.22010040283203,43.22010040283203,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,44.79885482788086,44.79885482788086
0.0,0.0,0.0,0.0,0.0,0.0,42.9509391784668,42.9509391784668,42.9509391784668,42.9509391784668,42.9509391784668,0.0,0.0,0.0,0.0,0.0,40.260215759277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.569061279296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.57191467285156,0.0,0.0,0.0,0.0,0.0,0.0,40.2592887878418,40.2592887878418,0.0,0.0,40.9332160949707,0.0,0.0,0.0,40.93384552001953,40.93384552001953,40.93384552001953,40.93384552001953,0.0,0.0,44.048126220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.165931701660156,50.165931701660156,0.0,0.0,0.0,0.0,0.0,55.53266143798828,55.53266143798828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.87728500366211,52.87728500366211,52.87728500366211,52.87728500366211,52.87728500366211,0.0,0.0,0.0,0.0,0.0,0.0,37.56905746459961,37.56905746459961,37.56905746459961,37.56905746459961,43.623409271240234,43.623409271240234,43.623409271240234,0.0,0.0,0.0,0.0,38.648399353027344,38.648399353027344,38.648399353027344,38.648399353027344,38.648399353027344,38.648399353027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2592887878418,40.2592887878418,40.2592887878418,40.2592887878418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.55751037597656,58.55751037597656
